CENTRAL_HISTORY_PROBE_SUMMARY={"total":136,"usable":90,"byAgency":{"meti":{"total":34,"usable":24},"jpo":{"total":24,"usable":15},"smea":{"total":18,"usable":7},"anre":{"total":60,"usable":44}}}
CENTRAL_HISTORY_USABLE={"agency":"jpo","year":2018,"kind":"kyosonyusatu:ukeoi","url":"https://www.jpo.go.jp/news/chotatsu/rakusatu/kyosonyusatu/document/2018/2018_ukeoi.xlsx","status":202,"ok":true,"bytes":2459,"xlsx":false,"html":true,"finalUrl":"https://www.jpo.go.jp/news/chotatsu/rakusatu/kyosonyusatu/document/2018/2018_ukeoi.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"jpo","year":2018,"kind":"kyosonyusatu:kokyokoji","url":"https://www.jpo.go.jp/news/chotatsu/rakusatu/kyosonyusatu/document/2018/2018_kokyokoji.xlsx","status":202,"ok":true,"bytes":2459,"xlsx":false,"html":true,"finalUrl":"https://www.jpo.go.jp/news/chotatsu/rakusatu/kyosonyusatu/document/2018/2018_kokyokoji.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"jpo","year":2018,"kind":"zuikeyaku:kokyokoji","url":"https://www.jpo.go.jp/news/chotatsu/rakusatu/zuikeyaku/document/2018/2018_kokyokoji.xlsx","status":202,"ok":true,"bytes":2459,"xlsx":false,"html":true,"finalUrl":"https://www.jpo.go.jp/news/chotatsu/rakusatu/zuikeyaku/document/2018/2018_kokyokoji.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"jpo","year":2018,"kind":"grant:h1","url":"https://www.jpo.go.jp/news/chotatsu/rakusatu/hojokin/document/2018/2018_04_09.xlsx","status":202,"ok":true,"bytes":2459,"xlsx":false,"html":true,"finalUrl":"https://www.jpo.go.jp/news/chotatsu/rakusatu/hojokin/document/2018/2018_04_09.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"jpo","year":2018,"kind":"grant:h2","url":"https://www.jpo.go.jp/news/chotatsu/rakusatu/hojokin/document/2018/2018_10_03.xlsx","status":202,"ok":true,"bytes":2459,"xlsx":false,"html":true,"finalUrl":"https://www.jpo.go.jp/news/chotatsu/rakusatu/hojokin/document/2018/2018_10_03.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"jpo","year":2019,"kind":"kyosonyusatu:ukeoi","url":"https://www.jpo.go.jp/news/chotatsu/rakusatu/kyosonyusatu/document/2019/2019_ukeoi.xlsx","status":202,"ok":true,"bytes":2459,"xlsx":false,"html":true,"finalUrl":"https://www.jpo.go.jp/news/chotatsu/rakusatu/kyosonyusatu/document/2019/2019_ukeoi.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"jpo","year":2019,"kind":"kyosonyusatu:itaku","url":"https://www.jpo.go.jp/news/chotatsu/rakusatu/kyosonyusatu/document/2019/2019_itaku.xlsx","status":202,"ok":true,"bytes":2459,"xlsx":false,"html":true,"finalUrl":"https://www.jpo.go.jp/news/chotatsu/rakusatu/kyosonyusatu/document/2019/2019_itaku.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"jpo","year":2019,"kind":"kyosonyusatu:kokyokoji","url":"https://www.jpo.go.jp/news/chotatsu/rakusatu/kyosonyusatu/document/2019/2019_kokyokoji.xlsx","status":202,"ok":true,"bytes":2459,"xlsx":false,"html":true,"finalUrl":"https://www.jpo.go.jp/news/chotatsu/rakusatu/kyosonyusatu/document/2019/2019_kokyokoji.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"jpo","year":2019,"kind":"zuikeyaku:ukeoi","url":"https://www.jpo.go.jp/news/chotatsu/rakusatu/zuikeyaku/document/2019/2019_ukeoi.xlsx","status":202,"ok":true,"bytes":2459,"xlsx":false,"html":true,"finalUrl":"https://www.jpo.go.jp/news/chotatsu/rakusatu/zuikeyaku/document/2019/2019_ukeoi.xlsx","contentType":"text/html; charset=UTF-8"}
CENTRAL_HISTORY_USABLE={"agency":"jpo","year":2019,"kind":"zuikeyaku:itaku","url":"https://www.jpo.go.jp/news/chotatsu/rakusatu/zuikeyaku/document/2019/2019_itaku.xlsx","status":202,"ok":true,"bytes":2459,"xlsx":false,"html":true,"finalUrl":"https://www.jpo.go.jp/news/chotatsu/rakusatu/zuikeyaku/document/2019/2019_itaku.xlsx","contentType":"text/html; charset=UTF-8"}
